id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
585	kubo m.	0.7622	0.5615	120	0	0	4	1	2.1066	2019	0.25	0.5266
586	kurnia m.m.	-0.0613	0.2169	5	4	4	2	3	6.3197	2019	1.5	3.1598
587	kurniadhani b.	0.6555	-0.3887	121	0	0	1	1	2.1066	2019	1	2.1066
588	kurniadi r.	0.8358	-0.2664	122	0	0	2	0	0	2019	0	0
589	kurniady d.a.	-0.5821	0.675	123	0	0	1	0	0	2019	0	0
590	kurniasih n.	0.3831	0.328	124	0	0	1	0	0	2019	0	0
591	kurniati a.	0.1237	-0.3526	125	0	0	1	8	16.8525	2019	8	16.8525
592	kurniati a.p.	-0.6133	0.3685	126	0	0	2	4	8.4262	2019	2	4.2131
593	kurniati n.i.	0.7668	-0.5513	127	0	0	1	1	2.1066	2019	1	2.1066
594	kurniawan a.	-0.753	-0.1036	128	0	0	4	3	6.3197	2019	0.75	1.5799
595	kurniawan a.a.	-0.3725	0.549	129	0	0	1	0	0	2019	0	0
596	kurniawan b.	0.2848	0.7607	130	0	0	1	0	0	2019	0	0
597	kurniawan d.	-0.7469	0.5839	131	0	0	1	0	0	2019	0	0
598	kurniawan e.	0.1783	-0.3891	132	0	0	3	1	2.1066	2019	0.3333	0.7022
599	kurniawan f.s.	0.5768	-0.7492	133	0	0	2	1	2.1066	2019	0.5	1.0533
600	kurniawan i.	0.7439	-0.2019	134	0	0	1	1	2.1066	2019	1	2.1066
601	kurniawan m.i.	0.4451	-0.3047	135	0	0	4	0	0	2019	0	0
602	kurniawan m.t.	-0.3099	0.8562	136	0	0	1	1	2.1066	2019	1	2.1066
603	kurniawan n.b.	0.0701	0.298	137	0	0	1	0	0	2019	0	0
604	kurniawan p.	0.7818	0.4062	138	0	0	1	3	6.3197	2019	3	6.3197
605	kurniawan t.r.	0.4535	0.1898	139	0	0	1	0	0	2019	0	0
606	kurniawati a.	0.8755	-0.3643	140	0	0	7	2	4.2131	2019	0.2857	0.6019
607	kusmadi k.	-0.697	-0.1287	141	0	0	1	0	0	2019	0	0
608	kusmantini h.a.	0.2394	-0.7386	142	0	0	1	1	2.1066	2019	1	2.1066
609	kusnadi a.k.	-0.7263	0.0027	143	0	0	1	0	0	2019	0	0
610	"kuspriyanto, mengko r.k.w."	-0.2722	-0.3103	144	0	0	1	0	0	2019	0	0
611	kusudiharjo d.	-0.0272	-0.4733	145	0	0	1	0	0	2019	0	0
612	kusuma f.t.	0.6857	-0.5006	146	0	0	1	6	12.6393	2019	6	12.6393
613	kusuma p.d.	0.1856	0.6097	147	0	0	5	3	6.3197	2019	0.6	1.2639
614	kusumandari d.e.	-0.2152	0.731	148	0	0	2	0	0	2019	0	0
615	kusumasari t.f.	-0.3367	-0.2627	149	0	0	3	0	0	2019	0	0
616	kusumawardani s.s.	0.2539	0.1721	150	0	0	1	0	0	2019	0	0
617	kusumawati n.f.	0.7143	-0.4139	151	0	0	1	0	0	2019	0	0
618	kusumo d.s.	0.0159	0.7739	152	0	0	3	1	2.1066	2019	0.3333	0.7022
619	kyoso m.	0.7211	-0.5693	153	0	0	1	1	2.1066	2019	1	2.1066
620	labibah z.	0.8271	-0.4624	154	0	0	1	0	0	2019	0	0
621	laila d.s.	-0.12	0.5015	155	0	0	1	3	6.3197	2019	3	6.3197
622	laksitowening k.a.	0.8799	-0.2468	156	0	0	1	0	0	2019	0	0
623	laksono b.e.	-0.0155	-0.5933	157	0	0	1	0	0	2019	0	0
624	lanang f.f.	0.6614	0.4727	158	0	0	2	0	0	2019	0	0
625	lathifah s.n.	0.912	-0.0401	159	0	0	1	2	4.2131	2019	2	4.2131
626	latief h.	0.3862	0.7142	160	0	0	1	1	2.1066	2019	1	2.1066
627	latief m.h.	0.011	-0.9478	161	0	0	1	0	0	2019	0	0
628	latifah a.l.	-0.052	0.4577	162	0	0	1	0	0	2019	0	0
