1	4	2
1	5	1
1	7	10
1	9	1
1	13	3
1	15	3
1	16	2
1	17	2
1	19	1
1	20	40
1	25	1
1	26	13
1	29	1
1	32	2
1	36	1
1	37	1
1	38	1
1	40	1
1	42	2
1	43	7
1	44	1
1	47	1
1	50	3
1	51	6
2	20	3
3	20	4
3	31	2
4	5	5
4	7	1
4	9	1
4	12	1
4	13	1
4	15	1
4	19	1
4	20	8
4	25	1
4	26	2
4	29	1
4	38	1
4	39	1
4	40	1
4	42	2
4	43	6
4	50	6
4	51	6
5	6	1
5	7	1
5	9	1
5	12	1
5	13	2
5	15	4
5	19	1
5	20	11
5	25	1
5	26	3
5	29	2
5	31	1
5	38	1
5	42	1
5	43	5
5	46	2
5	50	6
5	51	8
6	13	1
6	15	1
6	20	5
6	26	2
6	38	1
6	44	1
6	46	1
6	51	3
7	9	1
7	13	3
7	15	3
7	16	2
7	17	1
7	19	1
7	20	31
7	25	1
7	26	10
7	28	1
7	29	1
7	34	1
7	38	2
7	40	1
7	42	1
7	43	6
7	47	3
7	48	2
7	49	1
7	50	1
7	51	9
8	20	1
9	13	1
9	15	1
9	19	1
9	20	1
9	25	1
9	26	1
9	29	1
9	38	1
9	42	1
9	43	1
9	50	1
9	51	1
10	20	2
10	28	2
11	20	1
12	20	1
12	43	1
12	50	1
12	51	1
13	15	5
13	16	2
13	19	1
13	20	28
13	25	1
13	26	3
13	29	1
13	38	1
13	42	1
13	43	1
13	44	1
13	46	1
13	50	2
13	51	5
14	20	1
15	19	1
15	20	27
15	25	1
15	26	2
15	29	1
15	32	1
15	34	1
15	36	1
15	37	1
15	38	2
15	42	1
15	43	2
15	44	1
15	46	5
15	47	1
15	48	1
15	49	1
15	50	3
15	51	9
16	20	2
16	26	2
16	51	2
17	20	4
17	26	1
18	20	1
19	20	3
19	25	1
19	26	1
19	29	1
19	38	1
19	42	1
19	43	1
19	48	1
19	50	1
19	51	1
20	22	1
20	23	1
20	24	1
20	25	3
20	26	121
20	27	1
20	28	24
20	29	2
20	30	1
20	31	17
20	32	5
20	33	2
20	34	4
20	35	1
20	36	1
20	37	1
20	38	3
20	39	6
20	40	9
20	41	1
20	42	2
20	43	32
20	44	2
20	45	2
20	46	8
20	47	13
20	48	7
20	49	1
20	50	27
20	51	62
20	52	3
20	53	4
22	28	1
25	26	1
25	29	1
25	38	1
25	42	1
25	43	1
25	50	1
25	51	1
26	29	1
26	31	1
26	33	1
26	34	2
26	38	1
26	40	4
26	42	1
26	43	8
26	45	2
26	47	2
26	48	1
26	50	3
26	51	15
26	52	3
26	53	1
28	34	1
28	48	2
28	53	1
29	31	1
29	38	1
29	42	1
29	43	1
29	50	1
29	51	1
31	50	1
32	36	1
32	37	1
32	39	1
32	44	1
32	51	1
33	51	1
34	38	1
34	43	1
34	48	1
34	49	1
34	51	1
36	37	1
36	44	1
36	51	1
37	44	1
37	51	1
38	42	1
38	43	2
38	46	1
38	48	1
38	49	1
38	50	1
38	51	3
40	42	1
40	47	1
40	50	1
42	43	1
42	50	1
42	51	1
43	47	1
43	48	1
43	49	1
43	50	6
43	51	7
44	51	2
46	50	1
46	51	7
48	49	1
48	51	1
48	53	1
49	51	1
50	51	9
