2	5	1
2	13	1
2	20	1
2	24	1
2	25	7
2	33	2
2	63	2
5	25	10
5	33	1
5	63	1
8	25	1
8	33	1
8	64	1
9	25	1
9	33	1
9	64	1
12	25	2
12	30	2
13	25	1
13	33	1
13	63	1
20	25	4
20	33	1
20	63	1
21	25	3
24	25	5
24	56	3
24	62	1
25	27	2
25	30	8
25	32	1
25	33	11
25	36	1
25	38	2
25	41	1
25	44	1
25	45	4
25	46	2
25	48	1
25	50	3
25	54	1
25	56	5
25	57	2
25	62	3
25	63	3
25	64	2
27	33	2
32	33	1
32	64	1
33	36	1
33	44	1
33	48	1
33	50	1
33	57	1
33	63	2
33	64	2
36	64	1
44	64	1
48	64	1
57	64	1
